time from scenario start,umv response duration ms
00:08:15.75,1502
00:08:15.76,1502
00:08:15.76,1502
00:08:15.86,2962
00:08:15.96,1501
00:08:15.96,2981
00:08:16.02,1501
00:08:16.03,1501
00:08:16.07,1502
00:08:16.08,1502
00:08:16.10,1502
00:08:16.11,1501
00:08:16.11,1501
00:08:16.15,1501
00:08:16.16,1502
00:08:16.28,1501
00:08:16.29,1501
00:08:16.29,1501
00:08:16.32,1501
00:08:16.33,1501
00:08:16.38,1501
00:08:16.48,1502
00:08:16.48,1501
00:08:16.54,1501
00:08:16.57,1501
00:08:16.58,1502
00:08:16.60,1501
00:08:16.68,1501
00:08:16.72,1502
00:08:16.77,1502
00:08:16.88,1501
00:08:16.90,1502
00:08:16.96,1502
00:08:16.96,1502
00:08:16.99,1501
00:08:17.01,1501
00:08:17.02,1501
00:08:17.10,1501
00:08:17.16,1502
00:08:17.16,1502
00:08:17.16,1502
00:08:17.16,1502
00:08:17.36,2940
00:08:17.46,1502
00:08:17.47,2978
00:08:17.66,1502
00:08:17.67,1501
00:08:17.69,1501
00:08:17.94,1501
00:08:17.95,1501
00:08:17.99,1501
00:08:18.02,1501
00:08:18.05,1502
00:08:18.08,1501
00:08:18.09,1502
00:08:18.17,1502
00:08:18.18,1501
00:08:18.19,1502
00:08:18.20,1502
00:08:18.24,1501
00:08:18.29,1501
00:08:18.33,1531
00:08:18.33,1534
00:08:18.40,1502
00:08:18.43,1502
00:08:18.51,1502
00:08:18.56,1501
00:08:18.56,1502
00:08:18.59,1501
00:08:18.63,1501
00:08:18.67,1502
00:08:18.70,1501
00:08:18.80,1502
00:08:18.82,1501
00:08:18.83,1502
00:08:18.86,1502
00:08:18.87,2942
00:08:18.94,1502
00:08:18.96,1501
00:08:18.97,2931
00:08:19.14,1501
00:08:19.21,1502
00:08:19.23,1502
00:08:19.28,1502
00:08:19.30,1501
00:08:19.33,1501
00:08:19.37,1501
00:08:19.42,1501
00:08:19.46,1502
00:08:19.46,1502
00:08:19.55,1501
00:08:19.58,1502
00:08:19.59,1501
00:08:19.61,1502
00:08:19.63,1502
00:08:19.64,1501
00:08:19.67,1501
00:08:19.68,1501
00:08:19.77,1501
00:08:19.79,1502
00:08:19.79,1501
00:08:19.83,1501
00:08:19.89,1502
00:08:19.89,1501
00:08:19.92,1501
00:08:19.95,1502
00:08:19.97,1501
00:08:20.01,1501
00:08:20.08,1501
00:08:20.16,1502
00:08:20.26,1501
00:08:20.26,1502
00:08:20.31,1501
00:08:20.32,1502
00:08:20.34,1501
00:08:20.36,1501
00:08:20.37,2981
00:08:20.45,1501
00:08:20.47,1502
00:08:20.48,2961
00:08:20.56,1501
00:08:20.56,1501
00:08:20.76,1501
00:08:20.76,1501
00:08:20.81,1502
00:08:20.85,1501
00:08:20.86,1502
00:08:20.89,1501
00:08:20.92,1501
00:08:20.93,1501
00:08:20.94,1501
00:08:20.95,1501
00:08:20.96,1502
00:08:20.99,1501
00:08:21.02,1501
00:08:21.03,1502
00:08:21.05,1502
00:08:21.08,1502
00:08:21.09,1502
00:08:21.20,1501
00:08:21.21,1501
00:08:21.41,1502
00:08:21.43,1501
00:08:21.43,1501
00:08:21.47,1502
00:08:21.52,1502
00:08:21.52,1501
00:08:21.59,1501
00:08:21.60,1502
00:08:21.69,1501
00:08:21.72,1501
00:08:21.87,1501
00:08:21.88,2968
00:08:21.95,1502
00:08:21.98,1501
00:08:21.98,2941
00:08:22.00,1502
00:08:22.02,1501
00:08:22.04,1502
00:08:22.08,1502
00:08:22.12,1501
00:08:22.12,1501
00:08:22.19,1501
00:08:22.26,1501
00:08:22.28,1501
00:08:22.28,1501
00:08:22.29,1501
00:08:22.38,1501
00:08:22.40,1501
00:08:22.44,1502
00:08:22.61,1501
00:08:22.62,1502
00:08:22.70,1501
00:08:22.73,1502
00:08:22.73,1501
00:08:22.73,1501
00:08:22.75,1502
00:08:22.78,1501
00:08:22.85,1502
00:08:22.87,1502
00:08:22.92,1501
00:08:22.94,1502
00:08:22.97,1502
00:08:23.12,1501
00:08:23.20,1501
00:08:23.23,1501
00:08:23.38,2963
00:08:23.49,2996
00:08:23.62,1502
00:08:23.63,1501
00:08:23.63,1501
00:08:23.63,1501
00:08:23.66,1501
00:08:23.66,1501
00:08:23.74,1502
00:08:23.80,1501
00:08:23.81,1502
00:08:23.95,1502
00:08:24.01,1502
00:08:24.04,1502
00:08:24.07,1502
00:08:24.14,1501
00:08:24.23,1501
00:08:24.25,1501
00:08:24.26,1501
00:08:24.29,1502
00:08:24.31,1501
00:08:24.32,1501
00:08:24.33,1501
00:08:24.35,1502
00:08:24.41,1501
00:08:24.44,1501
00:08:24.47,1501
00:08:24.51,1502
00:08:24.51,1501
00:08:24.54,1501
00:08:24.61,1502
00:08:24.62,1501
00:08:24.62,1501
00:08:24.68,1501
00:08:24.73,1501
00:08:24.77,1501
00:08:24.89,2863
00:08:24.99,2911
00:08:25.06,1501
00:08:25.09,1501
00:08:25.18,1501
00:08:25.19,1501
00:08:25.30,1501
00:08:25.42,1502
00:08:25.42,1502
00:08:25.46,1501
00:08:25.54,1502
00:08:25.63,1502
00:08:25.64,1502
00:08:25.69,1502
00:08:25.80,1501
00:08:25.81,1502
00:08:25.83,1502
00:08:25.85,1501
00:08:25.86,1501
00:08:25.91,1502
00:08:25.97,1501
00:08:26.06,1502
00:08:26.08,1502
00:08:26.11,1502
00:08:26.14,1501
00:08:26.14,1501
00:08:26.16,1502
00:08:26.24,1501
00:08:26.29,1502
00:08:26.30,1502
00:08:26.30,1502
00:08:26.39,2899
00:08:26.50,2950
00:08:26.57,1502
00:08:26.72,1501
00:08:26.74,1502
00:08:26.75,1501
00:08:26.79,1501
00:08:27.03,1501
00:08:27.06,1501
00:08:27.09,1501
00:08:27.12,1502
00:08:27.22,1504
00:08:27.24,1502
00:08:27.25,1502
00:08:27.26,1501
00:08:27.33,1501
00:08:27.38,1502
00:08:27.39,1501
00:08:27.43,1501
00:08:27.48,1502
00:08:27.50,1501
00:08:27.67,1501
00:08:27.77,1501
00:08:27.81,1501
00:08:27.81,1501
00:08:27.81,1501
00:08:27.83,1502
00:08:27.89,1502
00:08:27.89,2923
00:08:27.93,1501
00:08:27.93,1501
00:08:27.95,1501
00:08:27.96,1502
00:08:28.00,3005
00:08:28.14,1501
00:08:28.16,1502
00:08:28.32,1501
00:08:28.48,1502
00:08:28.55,1515
00:08:28.57,1502
00:08:28.69,1501
00:08:28.74,1502
00:08:28.74,1502
00:08:28.79,1501
00:08:28.84,1501
00:08:28.87,1502
00:08:28.88,1501
00:08:28.89,1501
00:08:28.91,1501
00:08:28.94,1501
00:08:29.02,1501
00:08:29.07,1502
00:08:29.34,1501
00:08:29.36,1502
00:08:29.39,1502
00:08:29.39,1501
00:08:29.40,2979
00:08:29.44,1501
00:08:29.48,1502
00:08:29.51,2940
00:08:29.56,1502
00:08:29.65,1501
00:08:29.72,1502
00:08:29.76,1502
00:08:29.86,1501
00:08:29.86,1502
00:08:29.98,1501
00:08:30.00,1502
00:08:30.08,1501
00:08:30.12,1501
00:08:30.14,1501
00:08:30.16,1502
00:08:30.17,1502
00:08:30.18,1502
00:08:30.31,1502
00:08:30.34,1501
00:08:30.40,1501
00:08:30.51,1501
00:08:30.51,1502
00:08:30.63,1502
00:08:30.67,1502
00:08:30.68,1501
00:08:30.70,1502
00:08:30.81,1501
00:08:30.84,1501
00:08:30.86,1502
00:08:30.90,2999
00:08:30.99,1501
00:08:31.01,2960
00:08:31.04,1501
00:08:31.12,1501
00:08:31.18,1501
00:08:31.19,1501
00:08:31.22,1501
00:08:31.26,1521
00:08:31.31,1501
00:08:31.39,1501
00:08:31.43,1502
00:08:31.43,1501
00:08:31.52,1501
00:08:31.56,1502
00:08:31.61,1502
00:08:31.63,1501
00:08:31.68,1502
00:08:31.70,1501
00:08:31.71,1501
00:08:31.73,1501
00:08:31.88,1501
00:08:31.88,1501
00:08:31.89,1502
00:08:31.91,1501
00:08:32.00,1501
00:08:32.02,1502
00:08:32.04,1502
00:08:32.07,1501
00:08:32.08,1501
00:08:32.09,1502
00:08:32.12,1502
00:08:32.13,1501
00:08:32.20,1501
00:08:32.20,1501
00:08:32.31,1502
00:08:32.36,1501
00:08:32.37,1501
00:08:32.38,1501
00:08:32.39,1501
00:08:32.40,1501
00:08:32.40,1501
00:08:32.41,3001
00:08:32.52,2983
00:08:32.60,1501
00:08:32.60,1501
00:08:32.65,1501
00:08:32.72,1502
00:08:32.77,1504
00:08:32.77,1505
00:08:32.97,1501
00:08:33.18,1501
00:08:33.22,1501
00:08:33.22,1501
00:08:33.28,1502
00:08:33.32,1501
00:08:33.37,1501
00:08:33.38,1502
00:08:33.43,1502
00:08:33.43,1501
00:08:33.46,1502
00:08:33.53,1501
00:08:33.56,1502
00:08:33.58,1502
00:08:33.58,1502
00:08:33.73,1501
00:08:33.74,1501
00:08:33.80,1520
00:08:33.85,1502
00:08:33.90,1501
00:08:33.91,2892
00:08:33.95,1501
00:08:33.96,1502
00:08:34.00,1502
00:08:34.02,2999
00:08:34.13,1501
00:08:34.16,1502
00:08:34.53,1502
00:08:34.54,1501
00:08:34.57,1502
00:08:34.59,1502
00:08:34.59,1502
00:08:34.60,1501
00:08:34.68,1502
00:08:34.68,1501
00:08:34.79,1502
00:08:34.81,1502
00:08:34.82,1501
00:08:34.88,1501
00:08:34.94,1502
00:08:34.97,1502
00:08:34.97,1501
00:08:34.98,1501
00:08:35.02,1502
00:08:35.17,1502
00:08:35.18,1501
00:08:35.20,1502
00:08:35.21,1501
00:08:35.24,1502
00:08:35.26,1501
00:08:35.34,1501
00:08:35.41,2994
00:08:35.50,1501
00:08:35.52,1502
00:08:35.52,1501
00:08:35.53,2934
00:08:35.57,1502
00:08:35.59,1502
00:08:35.63,1501
00:08:35.64,1502
00:08:35.66,1502
00:08:35.68,1501
00:08:35.79,1501
00:08:35.83,1501
00:08:35.83,1501
00:08:35.86,1501
00:08:35.90,1501
00:08:35.96,1502
00:08:35.96,1501
00:08:36.06,1501
00:08:36.08,1501
00:08:36.14,1501
00:08:36.21,1502
00:08:36.23,1501
00:08:36.33,1502
00:08:36.49,1501
00:08:36.50,1501
00:08:36.58,1501
00:08:36.58,1501
00:08:36.61,1502
00:08:36.70,1501
00:08:36.76,1515
00:08:36.80,1502
00:08:36.81,1501
00:08:36.89,1501
00:08:36.92,2933
00:08:36.96,1501
00:08:37.03,3001
00:08:37.08,1501
00:08:37.14,1501
00:08:37.14,1501
00:08:37.16,1501
00:08:37.21,1501
00:08:37.21,1501
00:08:37.21,1501
00:08:37.26,1502
00:08:37.27,1501
00:08:37.28,1502
00:08:37.28,1502
00:08:37.30,1501
00:08:37.36,1501
00:08:37.37,1501
00:08:37.39,1502
00:08:37.51,1501
00:08:37.53,1501
00:08:37.59,1501
00:08:37.61,1502
00:08:37.64,1502
00:08:37.67,1502
00:08:37.72,1501
00:08:37.74,1501
00:08:37.78,1501
00:08:37.87,1502
00:08:37.90,1501
00:08:37.96,1502
00:08:38.01,1501
00:08:38.04,1501
00:08:38.12,1501
00:08:38.27,1502
00:08:38.27,1502
00:08:38.27,1502
00:08:38.35,1501
00:08:38.42,1501
00:08:38.43,2983
00:08:38.45,1502
00:08:38.53,2985
00:08:38.76,1501
00:08:38.77,1501
00:08:38.81,1501
00:08:38.84,1502
00:08:38.88,1501
00:08:38.92,1501
00:08:38.95,1501
00:08:38.96,1501
00:08:39.04,1502
00:08:39.06,1501
00:08:39.12,1501
00:08:39.18,1501
00:08:39.21,1502
00:08:39.21,1502
00:08:39.23,1502
00:08:39.27,1502
00:08:39.33,1502
00:08:39.38,1501
00:08:39.42,1502
00:08:39.42,1501
00:08:39.44,1502
00:08:39.45,1502
00:08:39.46,1502
00:08:39.55,1501
00:08:39.56,1502
00:08:39.58,1501
00:08:39.60,1502
00:08:39.63,1501
00:08:39.64,1501
00:08:39.65,1502
00:08:39.67,1502
00:08:39.74,1502
00:08:39.81,1502
00:08:39.86,1502
00:08:39.93,2981
00:08:39.98,1501
00:08:39.99,1501
00:08:40.01,1501
00:08:40.04,2941
00:08:40.19,1501
00:08:40.22,1501
00:08:40.22,1501
00:08:40.24,1501
00:08:40.25,1501
00:08:40.28,1501
00:08:40.33,1501
00:08:40.36,1501
00:08:40.38,1501
00:08:40.40,1501
00:08:40.42,1502
00:08:40.45,1502
00:08:40.46,1502
00:08:40.48,1501
00:08:40.50,1501
00:08:40.51,1501
00:08:40.54,1501
00:08:40.66,1501
00:08:40.66,1501
00:08:40.69,1501
00:08:40.69,1501
00:08:40.70,1501
00:08:40.71,1501
00:08:40.87,1502
00:08:40.99,1501
00:08:41.30,1502
00:08:41.43,2995
00:08:41.54,2871
00:08:41.62,1501
00:08:41.69,1501
00:08:41.83,1501
00:08:41.86,1502
00:08:41.89,1502
00:08:41.92,1501
00:08:41.92,1502
00:08:41.93,1501
00:08:41.97,1502
00:08:41.97,1502
00:08:42.01,1502
00:08:42.04,1502
00:08:42.06,1501
00:08:42.08,1502
00:08:42.09,1502
00:08:42.09,1501
00:08:42.10,1501
00:08:42.10,1502
00:08:42.14,1502
00:08:42.17,1501
00:08:42.23,1501
00:08:42.26,1501
00:08:42.30,1501
00:08:42.31,1501
00:08:42.37,1501
00:08:42.39,1502
00:08:42.40,1501
00:08:42.47,1501
00:08:42.49,1502
00:08:42.63,1502
00:08:42.65,1502
00:08:42.72,1501
00:08:42.73,1501
00:08:42.81,1501
00:08:42.84,1501
00:08:42.92,1502
00:08:42.94,2999
00:08:43.05,2936
00:08:43.16,1502
00:08:43.17,1502
00:08:43.43,1501
00:08:43.45,1501
00:08:43.46,1501
00:08:43.58,1502
00:08:43.62,1501
00:08:43.62,1501
00:08:43.68,1501
00:08:43.69,1501
00:08:43.78,1502
00:08:43.83,1501
00:08:43.86,1501
00:08:43.86,1501
00:08:43.89,1501
00:08:43.91,1501
00:08:43.96,1501
00:08:43.97,1502
00:08:43.99,1501
00:08:44.00,1502
00:08:44.01,1501
00:08:44.04,1502
00:08:44.13,1528
00:08:44.13,1513
00:08:44.15,1502
00:08:44.20,1502
00:08:44.33,1501
00:08:44.44,1501
00:08:44.44,2994
00:08:44.54,1501
00:08:44.55,2961
00:08:44.63,1501
00:08:44.63,1501
00:08:44.64,1502
00:08:44.69,1501
00:08:44.69,1501
00:08:44.71,1501
00:08:44.86,1501
00:08:44.91,1501
00:08:44.98,1501
00:08:45.01,1501
00:08:45.07,1501
00:08:45.19,1501
00:08:45.20,1501
00:08:45.25,1502
00:08:45.26,1501
00:08:45.28,1502
00:08:45.28,1501
00:08:45.28,1501
00:08:45.31,1501
00:08:45.41,1502
00:08:45.46,1501
00:08:45.47,1502
00:08:45.55,1502
00:08:45.56,1502
00:08:45.64,1502
00:08:45.67,1501
00:08:45.71,1501
00:08:45.72,1501
00:08:45.77,1502
00:08:45.80,1501
00:08:45.85,1502
00:08:45.88,1501
00:08:45.89,1502
00:08:45.92,1502
00:08:45.95,2937
00:08:46.00,1501
00:08:46.02,1501
00:08:46.06,2964
00:08:46.14,1501
00:08:46.28,1501
00:08:46.42,1502
00:08:46.52,1501
00:08:46.53,1502
00:08:46.54,1501
00:08:46.54,1502
00:08:46.57,1501
00:08:46.62,1502
00:08:46.63,1501
00:08:46.71,1502
00:08:46.72,1501
00:08:46.83,1502
00:08:46.92,1501
00:08:46.94,1502
00:08:46.94,1501
00:08:46.94,1501
00:08:47.02,1501
00:08:47.03,1502
00:08:47.06,1501
00:08:47.14,1501
00:08:47.18,1502
00:08:47.18,1501
00:08:47.25,1501
00:08:47.26,1502
00:08:47.26,1502
00:08:47.28,1501
00:08:47.29,1501
00:08:47.29,1501
00:08:47.29,1501
00:08:47.31,1501
00:08:47.32,1501
00:08:47.33,1501
00:08:47.41,1501
00:08:47.45,2960
00:08:47.54,1502
00:08:47.55,1501
00:08:47.55,1502
00:08:47.56,1501
00:08:47.56,2932
00:08:47.62,1501
00:08:47.69,1501
00:08:47.71,1501
00:08:47.74,1501
00:08:47.85,1501
00:08:47.92,1502
00:08:47.93,1501
00:08:47.94,1501
00:08:47.96,1502
00:08:48.03,1501
00:08:48.10,1501
00:08:48.11,1501
00:08:48.19,1501
00:08:48.28,1502
00:08:48.28,1501
00:08:48.39,1502
00:08:48.41,1501
00:08:48.44,1502
00:08:48.45,1501
00:08:48.53,1501
00:08:48.58,1501
00:08:48.62,1502
00:08:48.65,1502
00:08:48.66,1502
00:08:48.76,1501
00:08:48.93,1501
00:08:48.95,1502
00:08:48.96,2965
00:08:48.99,1502
00:08:49.06,1502
00:08:49.06,2983
00:08:49.11,1502
00:08:49.11,1502
00:08:49.12,1502
00:08:49.13,1501
00:08:49.15,1501
00:08:49.19,1501
00:08:49.26,1502
00:08:49.26,1501
00:08:49.32,1501
00:08:49.32,1501
00:08:49.37,1502
00:08:49.37,1502
00:08:49.40,1501
00:08:49.57,1515
00:08:49.61,1502
00:08:49.62,1501
00:08:49.66,1501
00:08:49.76,1501
00:08:49.80,1501
00:08:49.82,1501
00:08:49.86,1501
00:08:49.95,1501
00:08:50.01,1501
00:08:50.04,1501
00:08:50.15,1501
00:08:50.27,1502
00:08:50.46,3000
00:08:50.54,1501
00:08:50.54,1502
00:08:50.57,2960
00:08:50.66,1501
00:08:50.84,1501
00:08:50.90,1501
00:08:50.94,1502
00:08:50.95,1501
00:08:50.97,1501
00:08:51.09,1502
00:08:51.10,1502
00:08:51.14,1501
00:08:51.17,1501
00:08:51.17,1502
00:08:51.19,1501
00:08:51.19,1501
00:08:51.22,1501
00:08:51.25,1502
00:08:51.28,1501
00:08:51.29,1501
00:08:51.42,1501
00:08:51.44,1502
00:08:51.49,1502
00:08:51.50,1501
00:08:51.54,1501
00:08:51.55,1502
00:08:51.59,1502
00:08:51.69,1502
00:08:51.70,1501
00:08:51.76,1501
00:08:51.77,1502
00:08:51.78,1501
00:08:51.79,1501
00:08:51.82,1502
00:08:51.91,1502
00:08:51.92,1501
00:08:51.93,1501
00:08:51.96,1501
00:08:51.96,1501
00:08:51.97,2952
00:08:52.04,1501
00:08:52.07,2980
00:08:52.11,1501
00:08:52.15,1502
00:08:52.23,1501
00:08:52.23,1502
00:08:52.31,1502
00:08:52.40,1501
00:08:52.41,1502
00:08:52.44,1501
00:08:52.48,1501
00:08:52.54,1502
00:08:52.56,1501
00:08:52.62,1501
00:08:52.75,1501
00:08:52.81,1501
00:08:52.87,1501
00:08:52.89,1501
00:08:52.95,1502
00:08:52.96,1501
00:08:52.97,1501
00:08:53.03,1501
00:08:53.04,1502
00:08:53.26,1501
00:08:53.30,1501
00:08:53.32,1501
00:08:53.34,1501
00:08:53.41,1501
00:08:53.46,1501
00:08:53.47,2998
00:08:53.53,1501
00:08:53.57,1501
00:08:53.58,2979
00:08:53.74,1501
00:08:53.78,1502
00:08:53.79,1501
00:08:53.79,1502
00:08:53.83,1502
00:08:53.84,1501
00:08:53.87,1501
00:08:53.90,1501
00:08:53.96,1502
00:08:53.99,1501
00:08:54.03,1501
00:08:54.04,1502
00:08:54.04,1501
00:08:54.09,1502
00:08:54.10,1502
00:08:54.13,1501
00:08:54.16,1502
00:08:54.18,1501
00:08:54.24,1501
00:08:54.28,1501
00:08:54.41,1502
00:08:54.51,1501
00:08:54.51,1501
00:08:54.58,1501
00:08:54.77,1501
00:08:54.77,1502
00:08:54.83,1502
00:08:54.87,1502
00:08:54.88,1501
00:08:54.98,2966
00:08:55.08,3002
00:08:55.13,1502
00:08:55.17,1501
00:08:55.29,1502
00:08:55.29,1501
00:08:55.35,1502
00:08:55.37,1502
00:08:55.46,1501
00:08:55.51,1502
00:08:55.52,1502
00:08:55.53,1501
00:08:55.53,1501
00:08:55.58,1502
00:08:55.58,1502
00:08:55.60,1502
00:08:55.68,1502
00:08:55.69,1502
00:08:55.71,1502
00:08:55.73,1501
00:08:55.77,1501
00:08:55.80,1502
00:08:55.82,1501
00:08:55.87,1501
00:08:55.87,1501
00:08:55.97,1501
00:08:56.01,1501
00:08:56.02,1501
00:08:56.02,1502
00:08:56.04,1502
00:08:56.04,1501
00:08:56.12,1502
00:08:56.15,1502
00:08:56.19,1501
00:08:56.22,1501
00:08:56.24,1501
00:08:56.24,1501
00:08:56.35,1501
00:08:56.36,1501
00:08:56.42,1501
00:08:56.42,1502
00:08:56.44,1501
00:08:56.46,1501
00:08:56.48,2911
00:08:56.59,2967
00:08:56.70,1502
00:08:56.82,1501
00:08:56.84,1501
00:08:56.87,1502
00:08:56.99,1501
00:08:57.03,1501
00:08:57.04,1501
00:08:57.07,1501
00:08:57.17,1502
00:08:57.20,1502
00:08:57.21,1502
00:08:57.31,1502
00:08:57.38,1501
00:08:57.40,1501
00:08:57.44,1502
00:08:57.46,1502
00:08:57.54,1501
00:08:57.61,1501
00:08:57.65,1501
00:08:57.66,1502
00:08:57.67,1502
00:08:57.72,1501
00:08:57.76,1502
00:08:57.78,1501
00:08:57.80,1501
00:08:57.82,1502
00:08:57.84,1502
00:08:57.96,1502
00:08:57.99,3007
00:08:58.04,1502
00:08:58.04,1502
00:08:58.09,2969
00:08:58.28,1501
00:08:58.30,1502
00:08:58.46,1501
00:08:58.49,1501
00:08:58.52,1502
00:08:58.54,1501
00:08:58.55,1501
00:08:58.56,1501
00:08:58.61,1501
00:08:58.65,1501
00:08:58.66,1501
00:08:58.68,1501
00:08:58.84,1501
00:08:58.86,1501
00:08:58.91,1501
00:08:58.94,1501
00:08:58.97,1508
00:08:58.97,1501
00:08:59.01,1528
00:08:59.04,1502
00:08:59.06,1501
00:08:59.10,1501
00:08:59.21,1501
00:08:59.22,1501
00:08:59.23,1501
00:08:59.31,1501
00:08:59.33,1501
00:08:59.33,1501
00:08:59.35,1501
00:08:59.49,2956
00:08:59.55,1475
00:08:59.59,2957
00:08:59.60,1514
00:08:59.65,1539
00:08:59.65,1491
00:08:59.71,1496
00:08:59.71,1434
00:08:59.76,1438
00:08:59.76,1422
00:08:59.81,1450
00:08:59.81,1402
00:08:59.86,1436
00:08:59.87,1405
00:08:59.92,1405
00:08:59.92,1320
00:08:59.97,1361
00:08:59.97,1299
00:09:00.02,1350
00:09:00.03,1257
00:09:00.08,1268
00:09:00.08,1190
00:09:00.13,1239
00:09:00.13,1223
00:09:00.18,1171
00:09:00.18,1168
00:09:00.24,1065
00:09:00.24,1018
00:09:00.29,990
00:09:00.29,979
00:09:00.34,938
00:09:00.34,934
00:09:00.40,935
00:09:00.45,938
00:09:00.45,858
00:09:00.50,821
00:09:00.50,783
00:09:00.55,819
00:09:00.56,806
00:09:00.61,856
00:09:00.61,850
00:09:00.66,870
00:09:00.66,851
00:09:00.71,864
00:09:00.71,853
00:09:00.77,886
00:09:00.77,735
00:09:00.82,727
00:09:00.82,722
00:09:00.87,762
00:09:00.87,705
00:09:00.92,701
00:09:00.93,695
00:09:00.93,1501
00:09:00.98,742
00:09:00.98,739
00:09:01.03,691
00:09:01.03,680
00:09:01.08,684
00:09:01.09,568
00:09:01.14,533
00:09:01.14,531
00:09:01.19,561
00:09:01.19,423
00:09:01.24,428
00:09:01.24,207
00:09:01.29,103
00:09:01.33,101
00:09:01.35,120
00:09:03.21,125
00:09:03.75,111
00:09:04.26,116
00:09:10.46,103
00:09:10.51,137
00:09:11.10,127
00:09:18.23,115
00:09:18.30,112
00:09:18.30,123
00:09:18.36,113
00:09:18.36,135
00:09:18.72,105
00:09:18.95,100
00:09:20.58,105
00:09:20.58,101
00:09:20.63,133
00:09:22.79,118
00:09:23.34,108
00:09:25.74,102
00:09:27.48,100
00:09:31.48,100
00:09:39.06,102
00:09:39.67,100
00:09:42.08,102
00:09:45.01,101
00:09:45.01,101
00:09:45.06,144
00:09:45.11,100
00:09:45.16,141
00:09:46.50,100
00:09:46.55,118
00:09:46.66,108
00:09:52.85,110
00:09:52.86,123
00:09:52.90,127
00:10:00.10,128
00:10:00.10,101
00:10:00.52,110
00:10:02.52,104
00:10:05.13,103
